,filename,width,height,class,xmin,ymin,xmax,ymax
42,frame1001.jpg,800,600,label_6,357,188,563,224
43,frame1001.jpg,800,600,label_5,257,98,334,256
44,frame1001.jpg,800,600,label_7,154,78,245,260
45,frame10010.jpg,800,600,label_7,510,166,665,488
46,frame10011.jpg,800,600,label_7,339,283,685,629
47,frame10012.jpg,800,600,label_7,341,287,678,623
48,frame10013.jpg,800,600,label_7,506,120,664,442
49,frame10014.jpg,800,600,label_7,503,103,663,420
50,frame10015.jpg,800,600,label_7,503,161,666,496
51,frame10016.jpg,800,600,label_7,502,114,665,435
52,frame10017.jpg,800,600,label_7,327,275,674,622
53,frame10018.jpg,800,600,label_7,331,271,686,626
54,frame10019.jpg,800,600,label_7,497,119,661,439
55,frame1002.jpg,800,600,label_4,322,310,474,462
56,frame1002.jpg,800,600,label_3,427,192,582,347
57,frame1002.jpg,800,600,label_1,374,113,508,247
58,frame1002.jpg,800,600,label_2,394,186,518,310
59,frame1002.jpg,800,600,label_4,330,248,480,398
60,frame1002.jpg,800,600,label_6,288,323,461,496
61,frame1002.jpg,800,600,label_5,151,228,319,396
62,frame1002.jpg,800,600,label_7,66,150,260,344
63,frame10020.jpg,800,600,label_7,377,241,715,579
64,frame10021.jpg,800,600,label_7,327,278,669,620
65,frame10022.jpg,800,600,label_7,495,157,663,495
66,frame10023.jpg,800,600,label_7,364,224,723,583
67,frame10024.jpg,800,600,label_7,363,221,723,581
68,frame10025.jpg,800,600,label_7,484,160,655,499
69,frame10026.jpg,800,600,label_7,310,257,673,620
70,frame10027.jpg,800,600,label_7,307,254,666,613
71,frame10028.jpg,800,600,label_7,348,219,699,570
72,frame10029.jpg,800,600,label_7,351,199,717,565
73,frame1003.jpg,800,600,label_4,416,223,568,376
74,frame1003.jpg,800,600,label_3,297,329,451,484
75,frame1003.jpg,800,600,label_1,218,276,351,409
76,frame1003.jpg,800,600,label_2,290,296,414,420
77,frame1003.jpg,800,600,label_4,353,231,503,382
78,frame1003.jpg,800,600,label_6,428,189,601,362
79,frame1003.jpg,800,600,label_5,333,51,501,219
80,frame1003.jpg,800,600,label_7,253,-30,446,162
81,frame10030.jpg,800,600,label_7,350,196,716,562
82,frame10031.jpg,800,600,label_7,292,248,660,615
83,frame10032.jpg,800,600,label_7,456,166,633,509
84,frame10033.jpg,800,600,label_7,343,190,710,558
85,frame10034.jpg,800,600,label_7,291,247,648,604
86,frame10035.jpg,800,600,label_7,288,238,656,605
87,frame10036.jpg,800,600,label_7,446,162,623,505
88,frame10037.jpg,800,600,label_7,442,162,617,488
89,frame10038.jpg,800,600,label_7,281,233,641,592
90,frame10039.jpg,800,600,label_7,439,159,616,502
91,frame1004.jpg,800,600,label_4,418,220,569,371
92,frame1004.jpg,800,600,label_3,299,325,452,478
93,frame1004.jpg,800,600,label_1,221,273,352,404
94,frame1004.jpg,800,600,label_2,293,293,414,414
95,frame1004.jpg,800,600,label_4,354,227,503,376
96,frame1004.jpg,800,600,label_6,429,186,601,357
97,frame1004.jpg,800,600,label_5,335,48,501,214
98,frame1004.jpg,800,600,label_7,254,-29,445,160
99,frame10040.jpg,800,600,label_7,326,183,693,551
100,frame10041.jpg,800,600,label_1,-75,43,127,246
101,frame10041.jpg,800,600,label_7,333,193,681,541
102,frame10042.jpg,800,600,label_1,27,2,72,264
103,frame10042.jpg,800,600,label_7,435,154,612,490
104,frame10043.jpg,800,600,label_1,177,-137,390,75
105,frame10043.jpg,800,600,label_3,142,-176,371,53
106,frame10043.jpg,800,600,label_7,290,213,643,567
107,frame10044.jpg,800,600,label_1,75,312,120,579
108,frame10044.jpg,800,600,label_3,16,315,92,576
109,frame10044.jpg,800,600,label_7,419,118,607,441
110,frame10045.jpg,800,600,label_1,90,311,136,598
111,frame10045.jpg,800,600,label_3,27,313,109,592
112,frame10045.jpg,800,600,label_7,413,113,605,455
113,frame10046.jpg,800,600,label_1,109,22,154,302
114,frame10046.jpg,800,600,label_3,41,32,129,301
115,frame10046.jpg,800,600,label_7,406,156,599,484
116,frame10047.jpg,800,600,label_1,1,108,237,343
117,frame10047.jpg,800,600,label_3,-39,57,219,316
118,frame10047.jpg,800,600,label_7,288,179,661,551
119,frame10048.jpg,800,600,label_1,145,1,190,303
120,frame10048.jpg,800,600,label_3,67,18,167,303
121,frame10048.jpg,800,600,label_7,397,132,598,471
122,frame10049.jpg,800,600,label_1,163,290,208,597
123,frame10049.jpg,800,600,label_3,81,288,186,576
124,frame10049.jpg,800,600,label_7,392,132,594,470
125,frame1005.jpg,800,600,label_4,379,352,548,399
126,frame1005.jpg,800,600,label_3,419,124,491,280
127,frame1005.jpg,800,600,label_1,331,100,362,265
128,frame1005.jpg,800,600,label_2,370,168,441,276
129,frame1005.jpg,800,600,label_4,337,298,505,343
130,frame1005.jpg,800,600,label_6,357,390,565,428
131,frame1005.jpg,800,600,label_5,254,358,332,528
132,frame1005.jpg,800,600,label_7,154,348,245,539
133,frame10050.jpg,800,600,label_1,240,-57,481,182
134,frame10050.jpg,800,600,label_3,185,-99,452,167
135,frame10050.jpg,800,600,label_7,283,166,652,535
136,frame10051.jpg,800,600,label_1,246,-48,501,206
137,frame10051.jpg,800,600,label_3,194,-87,472,190
138,frame10051.jpg,800,600,label_7,275,161,656,542
139,frame10052.jpg,800,600,label_1,241,271,291,573
140,frame10052.jpg,800,600,label_3,163,275,271,549
141,frame10052.jpg,800,600,label_7,369,152,577,469
142,frame10053.jpg,800,600,label_1,258,28,310,330
143,frame10053.jpg,800,600,label_3,179,52,289,326
144,frame10053.jpg,800,600,label_7,362,127,573,442
145,frame10054.jpg,800,600,label_1,295,4,559,269
146,frame10054.jpg,800,600,label_3,240,-33,524,250
147,frame10054.jpg,800,600,label_7,273,132,661,519
148,frame10055.jpg,800,600,label_1,333,270,397,590
149,frame10055.jpg,800,600,label_3,253,272,371,561
150,frame10055.jpg,800,600,label_7,340,178,564,506
151,frame10056.jpg,800,600,label_1,355,278,420,582
152,frame10056.jpg,800,600,label_3,276,279,393,554
153,frame10056.jpg,800,600,label_7,337,196,560,506
154,frame10057.jpg,800,600,label_1,372,17,439,318
155,frame10057.jpg,800,600,label_3,293,45,409,318
156,frame10057.jpg,800,600,label_7,332,96,553,400
157,frame10058.jpg,800,600,label_1,369,101,633,365
158,frame10058.jpg,800,600,label_3,311,64,590,343
159,frame10058.jpg,800,600,label_4,190,-101,392,100
160,frame10058.jpg,800,600,label_7,266,116,637,488
161,frame10059.jpg,800,600,label_1,209,289,476,557
162,frame10059.jpg,800,600,label_3,171,230,452,511
163,frame10059.jpg,800,600,label_4,0,103,202,306
164,frame10059.jpg,800,600,label_7,211,169,582,540
165,frame1006.jpg,800,600,label_4,418,217,570,369
166,frame1006.jpg,800,600,label_3,291,327,447,484
167,frame1006.jpg,800,600,label_1,212,275,346,409
168,frame1006.jpg,800,600,label_2,285,295,409,419
169,frame1006.jpg,800,600,label_4,350,225,500,375
170,frame1006.jpg,800,600,label_6,428,181,601,355
171,frame1006.jpg,800,600,label_5,334,40,504,210
172,frame1006.jpg,800,600,label_7,258,-38,452,155
173,frame10060.jpg,800,600,label_1,427,24,501,317
174,frame10060.jpg,800,600,label_3,345,51,462,322
175,frame10060.jpg,800,600,label_4,28,115,232,196
176,frame10060.jpg,800,600,label_7,321,113,541,400
177,frame10061.jpg,800,600,label_1,212,316,494,598
178,frame10061.jpg,800,600,label_3,179,258,478,557
179,frame10061.jpg,800,600,label_4,-5,119,201,327
180,frame10061.jpg,800,600,label_4,17,110,224,317
181,frame10061.jpg,800,600,label_7,196,167,568,539
182,frame10062.jpg,800,600,label_1,457,9,539,305
183,frame10062.jpg,800,600,label_3,381,41,511,313
184,frame10062.jpg,800,600,label_4,44,95,253,182
185,frame10062.jpg,800,600,label_4,53,119,264,201
186,frame10062.jpg,800,600,label_7,312,93,538,391
187,frame10063.jpg,800,600,label_1,478,190,706,418
188,frame10063.jpg,800,600,label_3,417,160,662,405
189,frame10063.jpg,800,600,label_4,252,-69,462,140
190,frame10063.jpg,800,600,label_4,250,-46,454,157
191,frame10063.jpg,800,600,label_7,292,92,644,444
192,frame10064.jpg,800,600,label_1,486,216,703,434
193,frame10064.jpg,800,600,label_3,424,190,657,423
194,frame10064.jpg,800,600,label_4,259,-48,469,161
195,frame10064.jpg,800,600,label_4,258,-25,462,178
196,frame10064.jpg,800,600,label_7,287,96,639,448
197,frame10065.jpg,800,600,label_1,342,404,545,607
198,frame10065.jpg,800,600,label_3,316,341,535,559
199,frame10065.jpg,800,600,label_4,60,164,273,378
200,frame10065.jpg,800,600,label_4,83,165,289,371
201,frame10065.jpg,800,600,label_7,194,190,543,540
202,frame10066.jpg,800,600,label_1,535,256,723,444
203,frame10066.jpg,800,600,label_3,470,231,674,435
204,frame10066.jpg,800,600,label_4,284,-40,500,174
205,frame10066.jpg,800,600,label_4,287,-17,494,189
206,frame10066.jpg,800,600,label_7,307,80,653,427
207,frame10067.jpg,800,600,label_1,585,91,643,279
208,frame10067.jpg,800,600,label_3,507,136,618,293
209,frame10067.jpg,800,600,label_4,139,106,357,192
210,frame10067.jpg,800,600,label_4,157,121,364,203
211,frame10067.jpg,800,600,label_7,306,89,541,337
212,frame10068.jpg,800,600,label_1,611,332,666,519
213,frame10068.jpg,800,600,label_3,532,315,641,467
214,frame10068.jpg,800,600,label_4,151,421,375,515
215,frame10068.jpg,800,600,label_4,170,409,381,499
216,frame10068.jpg,800,600,label_7,304,273,545,535
217,frame10069.jpg,800,600,label_1,584,327,735,478
218,frame10069.jpg,800,600,label_3,516,308,681,473
219,frame10069.jpg,800,600,label_4,316,-2,537,219
220,frame10069.jpg,800,600,label_4,323,22,531,229
221,frame10069.jpg,800,600,label_7,317,77,659,419
222,frame1007.jpg,800,600,label_4,310,327,465,483
223,frame1007.jpg,800,600,label_3,425,188,592,354
224,frame1007.jpg,800,600,label_1,372,108,515,251
225,frame1007.jpg,800,600,label_2,393,185,524,316
226,frame1007.jpg,800,600,label_4,319,256,474,411
227,frame1007.jpg,800,600,label_6,273,340,449,517
228,frame1007.jpg,800,600,label_5,124,243,304,423
229,frame1007.jpg,800,600,label_7,44,166,247,369
230,frame10070.jpg,800,600,label_1,411,504,568,662
231,frame10070.jpg,800,600,label_3,391,436,565,610
232,frame10070.jpg,800,600,label_4,86,234,309,458
233,frame10070.jpg,800,600,label_4,110,241,320,452
234,frame10070.jpg,800,600,label_7,153,240,489,577
235,frame10071.jpg,800,600,label_1,603,316,765,477
236,frame10071.jpg,800,600,label_3,534,294,715,475
237,frame10071.jpg,800,600,label_4,330,-4,554,219
238,frame10071.jpg,800,600,label_4,336,18,548,230
239,frame10071.jpg,800,600,label_7,342,51,669,377
240,frame10072.jpg,800,600,label_1,663,53,723,247
241,frame10072.jpg,800,600,label_3,585,97,699,273
242,frame10072.jpg,800,600,label_4,193,73,421,177
243,frame10072.jpg,800,600,label_4,211,88,426,188
244,frame10072.jpg,800,600,label_7,277,35,538,229
245,frame10073.jpg,800,600,label_1,671,343,733,534
246,frame10073.jpg,800,600,label_3,595,317,710,494
247,frame10073.jpg,800,600,label_4,205,406,432,507
248,frame10073.jpg,800,600,label_4,222,396,437,494
249,frame10073.jpg,800,600,label_7,275,378,539,548
250,frame10074.jpg,800,600,label_1,623,318,808,503
251,frame10074.jpg,800,600,label_3,550,291,765,506
252,frame10074.jpg,800,600,label_4,338,13,571,246
253,frame10074.jpg,800,600,label_4,341,34,565,257
254,frame10074.jpg,800,600,label_7,372,21,671,321
255,frame10075.jpg,800,600,label_1,408,545,605,742
256,frame10075.jpg,800,600,label_3,379,469,610,700
257,frame10075.jpg,800,600,label_4,104,254,344,494
258,frame10075.jpg,800,600,label_4,125,257,355,488
259,frame10075.jpg,800,600,label_7,99,294,398,593
260,frame10076.jpg,800,600,label_1,406,552,609,755
261,frame10076.jpg,800,600,label_3,377,476,616,715
262,frame10076.jpg,800,600,label_4,107,258,349,501
263,frame10076.jpg,800,600,label_4,127,261,361,494
264,frame10076.jpg,800,600,label_7,90,305,381,596
265,frame10077.jpg,800,600,label_1,699,369,770,576
266,frame10077.jpg,800,600,label_3,625,337,747,548
267,frame10077.jpg,800,600,label_4,233,418,460,525
268,frame10077.jpg,800,600,label_4,247,407,465,512
269,frame10077.jpg,800,600,label_7,250,472,530,579
270,frame10078.jpg,800,600,label_1,707,371,781,600
271,frame10078.jpg,800,600,label_3,632,334,758,571
272,frame10078.jpg,800,600,label_4,234,420,465,537
273,frame10078.jpg,800,600,label_4,247,408,469,524
274,frame10078.jpg,800,600,label_7,237,500,526,600
275,frame10079.jpg,800,600,label_1,708,371,783,600
276,frame10079.jpg,800,600,label_3,634,333,759,574
277,frame10079.jpg,800,600,label_4,235,418,466,535
278,frame10079.jpg,800,600,label_4,248,406,470,523
279,frame10079.jpg,800,600,label_7,239,502,529,599
280,frame1008.jpg,800,600,label_4,383,196,553,243
281,frame1008.jpg,800,600,label_3,422,316,497,475
282,frame1008.jpg,800,600,label_1,333,329,365,497
283,frame1008.jpg,800,600,label_2,372,319,446,430
284,frame1008.jpg,800,600,label_4,339,250,510,297
285,frame1008.jpg,800,600,label_6,362,165,571,202
286,frame1008.jpg,800,600,label_5,257,61,336,233
287,frame1008.jpg,800,600,label_7,156,51,248,239
288,frame10080.jpg,800,600,label_1,409,571,625,787
289,frame10080.jpg,800,600,label_3,370,490,636,756
290,frame10080.jpg,800,600,label_4,124,266,370,513
291,frame10080.jpg,800,600,label_4,139,266,382,508
292,frame10080.jpg,800,600,label_7,79,340,347,608
293,frame10081.jpg,800,600,label_1,661,325,865,529
294,frame10081.jpg,800,600,label_3,582,284,837,539
295,frame10081.jpg,800,600,label_4,359,44,597,281
296,frame10081.jpg,800,600,label_4,358,57,593,291
297,frame10081.jpg,800,600,label_7,431,1,690,260
298,frame10082.jpg,800,600,label_1,667,322,876,530
299,frame10082.jpg,800,600,label_3,588,279,849,540
300,frame10082.jpg,800,600,label_4,363,40,603,280
301,frame10082.jpg,800,600,label_4,362,52,600,291
302,frame10082.jpg,800,600,label_7,440,-4,700,256
303,frame10083.jpg,800,600,label_1,714,23,788,243
304,frame10083.jpg,800,600,label_3,640,35,764,281
305,frame10083.jpg,800,600,label_4,247,95,475,206
306,frame10083.jpg,800,600,label_4,256,102,477,217
307,frame10083.jpg,800,600,label_7,255,23,541,101
308,frame10084.jpg,800,600,label_1,662,327,871,536
309,frame10084.jpg,800,600,label_3,581,281,847,547
310,frame10084.jpg,800,600,label_4,355,48,595,288
311,frame10084.jpg,800,600,label_4,353,58,593,299
312,frame10084.jpg,800,600,label_7,439,1,696,259
313,frame10085.jpg,800,600,label_1,670,321,884,535
314,frame10085.jpg,800,600,label_3,588,274,860,547
315,frame10085.jpg,800,600,label_4,361,43,604,286
316,frame10085.jpg,800,600,label_4,358,53,602,297
317,frame10085.jpg,800,600,label_7,451,-4,708,252
318,frame10086.jpg,800,600,label_1,717,14,791,235
319,frame10086.jpg,800,600,label_3,644,20,766,275
320,frame10086.jpg,800,600,label_4,254,92,480,202
321,frame10086.jpg,800,600,label_4,262,96,482,214
322,frame10086.jpg,800,600,label_7,265,14,548,86
323,frame10087.jpg,800,600,label_1,674,317,895,538
324,frame10087.jpg,800,600,label_3,588,265,876,553
325,frame10087.jpg,800,600,label_4,363,43,609,289
326,frame10087.jpg,800,600,label_4,360,52,608,300
327,frame10087.jpg,800,600,label_7,455,-11,715,247
328,frame10088.jpg,800,600,label_1,672,323,886,538
329,frame10088.jpg,800,600,label_3,586,269,869,552
330,frame10088.jpg,800,600,label_4,365,52,606,293
331,frame10088.jpg,800,600,label_4,362,62,605,305
332,frame10088.jpg,800,600,label_7,453,-2,708,252
333,frame10089.jpg,800,600,label_1,671,325,885,540
334,frame10089.jpg,800,600,label_3,583,269,869,555
335,frame10089.jpg,800,600,label_4,361,51,602,293
336,frame10089.jpg,800,600,label_4,358,62,601,306
337,frame10089.jpg,800,600,label_7,446,-4,703,253
338,frame1009.jpg,800,600,label_4,304,334,460,489
339,frame1009.jpg,800,600,label_3,418,187,594,363
340,frame1009.jpg,800,600,label_1,364,108,513,258
341,frame1009.jpg,800,600,label_2,386,187,524,324
342,frame1009.jpg,800,600,label_4,311,263,470,422
343,frame1009.jpg,800,600,label_6,266,353,442,529
344,frame1009.jpg,800,600,label_5,112,254,298,439
345,frame1009.jpg,800,600,label_7,34,178,237,381
346,frame10090.jpg,800,600,label_1,719,355,790,593
347,frame10090.jpg,800,600,label_3,633,314,774,590
348,frame10090.jpg,800,600,label_4,253,389,479,504
349,frame10090.jpg,800,600,label_4,263,375,484,498
350,frame10090.jpg,800,600,label_7,255,504,530,593
351,frame10091.jpg,800,600,label_1,664,331,878,545
352,frame10091.jpg,800,600,label_3,573,269,866,563
353,frame10091.jpg,800,600,label_4,353,58,594,299
354,frame10091.jpg,800,600,label_4,350,70,593,313
355,frame10091.jpg,800,600,label_7,431,-2,690,256
356,frame10092.jpg,800,600,label_1,420,571,644,795
357,frame10092.jpg,800,600,label_3,356,476,664,785
358,frame10092.jpg,800,600,label_4,150,259,396,505
359,frame10092.jpg,800,600,label_4,162,256,411,504
360,frame10092.jpg,800,600,label_7,83,340,347,604
361,frame10093.jpg,800,600,label_1,661,338,875,551
362,frame10093.jpg,800,600,label_3,569,273,866,571
363,frame10093.jpg,800,600,label_4,353,69,592,308
364,frame10093.jpg,800,600,label_4,350,82,591,323
365,frame10093.jpg,800,600,label_7,427,5,684,262
366,frame10094.jpg,800,600,label_1,425,563,645,782
367,frame10094.jpg,800,600,label_3,360,469,668,777
368,frame10094.jpg,800,600,label_4,161,255,404,497
369,frame10094.jpg,800,600,label_4,175,253,419,496
370,frame10094.jpg,800,600,label_7,90,327,351,588
371,frame10095.jpg,800,600,label_1,730,0,800,247
372,frame10095.jpg,800,600,label_3,639,0,794,290
373,frame10095.jpg,800,600,label_4,257,96,489,215
374,frame10095.jpg,800,600,label_4,269,104,495,230
375,frame10095.jpg,800,600,label_7,246,-1,518,104
376,frame10096.jpg,800,600,label_1,730,0,800,247
377,frame10096.jpg,800,600,label_3,642,0,796,291
378,frame10096.jpg,800,600,label_4,259,97,492,217
379,frame10096.jpg,800,600,label_4,271,105,497,231
380,frame10096.jpg,800,600,label_7,244,-1,515,106
381,frame10097.jpg,800,600,label_1,671,327,889,545
382,frame10097.jpg,800,600,label_3,581,267,887,573
383,frame10097.jpg,800,600,label_4,361,64,606,310
384,frame10097.jpg,800,600,label_4,360,78,604,322
385,frame10097.jpg,800,600,label_7,422,-16,686,248
386,frame10098.jpg,800,600,label_1,744,20,798,200
387,frame10098.jpg,800,600,label_3,647,20,798,295
388,frame10098.jpg,800,600,label_4,268,114,499,228
389,frame10098.jpg,800,600,label_4,280,122,502,240
390,frame10098.jpg,800,600,label_7,245,20,511,124
391,frame10099.jpg,800,600,label_3,646,0,799,292
392,frame10099.jpg,800,600,label_4,265,99,499,222
393,frame10099.jpg,800,600,label_4,277,108,502,234
394,frame10099.jpg,800,600,label_7,237,-1,506,111
395,frame101.jpg,800,600,label_1,283,143,334,457
396,frame101.jpg,800,600,label_2,346,147,467,347
397,frame101.jpg,800,600,label_3,399,145,525,446
398,frame101.jpg,800,600,label_4,317,0,573,69
399,frame1010.jpg,800,600,label_4,383,192,553,236
400,frame1010.jpg,800,600,label_3,420,304,499,463
401,frame1010.jpg,800,600,label_1,330,316,363,482
402,frame1010.jpg,800,600,label_2,372,308,448,418
403,frame1010.jpg,800,600,label_4,340,240,512,287
404,frame1010.jpg,800,600,label_6,366,158,574,193
405,frame1010.jpg,800,600,label_5,258,55,340,223
406,frame1010.jpg,800,600,label_7,157,49,249,226
407,frame10100.jpg,800,600,label_3,641,314,793,595
408,frame10100.jpg,800,600,label_4,266,380,499,498
409,frame10100.jpg,800,600,label_4,278,369,502,489
410,frame10100.jpg,800,600,label_7,235,485,501,595
411,frame10101.jpg,800,600,label_3,576,259,893,577
412,frame10101.jpg,800,600,label_4,359,66,613,320
413,frame10101.jpg,800,600,label_4,360,81,608,330
414,frame10101.jpg,800,600,label_7,411,-30,683,241
415,frame10102.jpg,800,600,label_3,642,0,797,294
416,frame10102.jpg,800,600,label_4,270,102,506,226
417,frame10102.jpg,800,600,label_4,282,111,508,237
418,frame10102.jpg,800,600,label_7,230,-1,497,117
419,frame10103.jpg,800,600,label_1,772,343,895,465
420,frame10103.jpg,800,600,label_3,573,258,893,577
421,frame10103.jpg,800,600,label_4,359,70,615,326
422,frame10103.jpg,800,600,label_4,361,85,609,334
423,frame10103.jpg,800,600,label_7,405,-34,679,239
424,frame10104.jpg,800,600,label_3,372,462,686,775
425,frame10104.jpg,800,600,label_4,184,249,438,503
426,frame10104.jpg,800,600,label_4,200,252,444,496
427,frame10104.jpg,800,600,label_7,80,292,350,562
428,frame10105.jpg,800,600,label_3,358,469,681,793
429,frame10105.jpg,800,600,label_4,174,260,432,518
430,frame10105.jpg,800,600,label_4,189,262,438,511
431,frame10105.jpg,800,600,label_7,65,304,338,578
432,frame10106.jpg,800,600,label_3,639,286,792,580
433,frame10106.jpg,800,600,label_4,282,354,516,478
434,frame10106.jpg,800,600,label_4,294,347,515,468
435,frame10106.jpg,800,600,label_7,232,464,493,580
436,frame10107.jpg,800,600,label_1,767,343,888,464
437,frame10107.jpg,800,600,label_3,562,260,886,583
438,frame10107.jpg,800,600,label_4,361,82,617,339
439,frame10107.jpg,800,600,label_4,364,98,609,343
440,frame10107.jpg,800,600,label_7,404,-29,674,240
441,frame10108.jpg,800,600,label_1,760,454,799,577
442,frame10108.jpg,800,600,label_3,642,295,796,577
443,frame10108.jpg,800,600,label_4,281,360,519,478
444,frame10108.jpg,800,600,label_4,292,355,515,469
445,frame10108.jpg,800,600,label_7,226,466,489,577
446,frame10109.jpg,800,600,label_3,565,269,876,581
447,frame10109.jpg,800,600,label_4,361,94,612,345
448,frame10109.jpg,800,600,label_4,364,104,600,341
449,frame10109.jpg,800,600,label_7,399,-17,658,240
450,frame1011.jpg,800,600,label_4,381,178,554,226
451,frame1011.jpg,800,600,label_3,418,300,499,477
452,frame1011.jpg,800,600,label_1,328,312,361,497
453,frame1011.jpg,800,600,label_2,370,305,449,426
454,frame1011.jpg,800,600,label_4,338,229,512,282
455,frame1011.jpg,800,600,label_6,365,139,576,177
456,frame1011.jpg,800,600,label_5,256,24,339,210
457,frame1011.jpg,800,600,label_7,153,19,246,213
458,frame10110.jpg,800,600,label_3,567,262,887,581
459,frame10110.jpg,800,600,label_4,361,88,618,345
460,frame10110.jpg,800,600,label_4,363,96,602,335
461,frame10110.jpg,800,600,label_7,401,-29,660,230
462,frame10111.jpg,800,600,label_3,647,291,797,600
463,frame10111.jpg,800,600,label_4,289,357,527,486
464,frame10111.jpg,800,600,label_4,291,356,509,479
465,frame10111.jpg,800,600,label_7,229,474,475,596
466,frame10112.jpg,800,600,label_3,375,471,685,781
467,frame10112.jpg,800,600,label_4,203,264,456,516
468,frame10112.jpg,800,600,label_4,207,265,438,496
469,frame10112.jpg,800,600,label_7,86,300,335,548
470,frame10113.jpg,800,600,label_3,568,277,881,591
471,frame10113.jpg,800,600,label_4,358,105,614,361
472,frame10113.jpg,800,600,label_4,359,107,592,340
473,frame10113.jpg,800,600,label_7,394,-14,644,235
474,frame10114.jpg,800,600,label_3,366,473,680,787
475,frame10114.jpg,800,600,label_4,200,267,454,521
476,frame10114.jpg,800,600,label_4,201,267,431,498
477,frame10114.jpg,800,600,label_7,78,304,324,550
478,frame10115.jpg,800,600,label_3,573,273,885,585
479,frame10115.jpg,800,600,label_4,363,104,619,360
480,frame10115.jpg,800,600,label_4,363,103,593,333
481,frame10115.jpg,800,600,label_7,399,-17,644,227
482,frame10116.jpg,800,600,label_3,652,286,793,582
483,frame10116.jpg,800,600,label_4,302,342,536,466
484,frame10116.jpg,800,600,label_4,296,349,502,463
485,frame10116.jpg,800,600,label_7,267,501,389,582
486,frame10116.jpg,800,600,label_7,238,457,460,575
487,frame10117.jpg,800,600,label_3,569,276,881,587
488,frame10117.jpg,800,600,label_4,360,113,615,368
489,frame10117.jpg,800,600,label_4,360,107,585,333
490,frame10117.jpg,800,600,label_7,451,3,596,148
491,frame10117.jpg,800,600,label_7,395,-12,633,225
492,frame10118.jpg,800,600,label_3,576,269,894,587
493,frame10118.jpg,800,600,label_4,364,106,624,366
494,frame10118.jpg,800,600,label_4,364,100,592,328
495,frame10118.jpg,800,600,label_7,459,-5,607,141
496,frame10118.jpg,800,600,label_7,401,-22,641,217
497,frame10119.jpg,800,600,label_3,582,266,890,575
498,frame10119.jpg,800,600,label_4,370,104,625,359
499,frame10119.jpg,800,600,label_4,369,96,592,319
500,frame10119.jpg,800,600,label_7,462,-4,606,139
501,frame10119.jpg,800,600,label_7,404,-22,637,210
502,frame1012.jpg,800,600,label_4,437,203,590,356
503,frame1012.jpg,800,600,label_3,293,310,470,488
504,frame1012.jpg,800,600,label_1,216,254,365,404
505,frame1012.jpg,800,600,label_2,293,280,432,418
506,frame1012.jpg,800,600,label_4,369,206,528,364
507,frame1012.jpg,800,600,label_6,460,165,633,338
508,frame1012.jpg,800,600,label_5,361,10,546,195
509,frame1012.jpg,800,600,label_7,289,-63,483,130
510,frame10120.jpg,800,600,label_3,659,291,799,600
511,frame10120.jpg,800,600,label_4,306,344,544,473
512,frame10120.jpg,800,600,label_4,291,356,495,472
513,frame10120.jpg,800,600,label_7,271,515,396,600
514,frame10120.jpg,800,600,label_7,235,465,445,588
